Branch ID,Branch Name,Number of Holds,Title,Author,As of Date,Web URL
EPLSTR,Strathcona Branch,47,Do not say we have nothing : a novel / Madeleine Thien,THIEN MADELEINE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=do%20not%20say
EPLSTR,Strathcona Branch,19,"Harry Potter and the cursed child. Parts one and two / based on an original new story by J.K. Rowling, John Tiffany & Jack Thorne ; a new play by Jack Thorne",THORNE JACK,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=harry%20potter%20and
EPLWOO,Woodcroft Branch,29,The wonder : a novel / Emma Donoghue,DONOGHUE EMMA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20wonder%20%3A
EPLMLW,Mill Woods Branch,54,"Harry Potter and the cursed child. Parts one and two / based on an original new story by J.K. Rowling, John Tiffany & Jack Thorne ; a new play by Jack Thorne",THORNE JACK,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=harry%20potter%20and
EPLCPL,Capilano Branch,9,The whistler / John Grisham,GRISHAM JOHN,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20whistler%20/
EPLCPL,Capilano Branch,12,The girl on the train / Paula Hawkins,HAWKINS PAULA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLMEA,Meadows Branch,26,"Harry Potter and the cursed child. Parts one and two / based on an original new story by J.K. Rowling, John Tiffany & Jack Thorne ; a new play by Jack Thorne",THORNE JACK,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=harry%20potter%20and
EPLHIG,Highlands Branch,6,Miss Peregrine's Home for Peculiar Children / by Ransom Riggs,RIGGS RANSOM,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=miss%20peregrine%27s%20home
EPLCAL,Calder Branch,7,Turbo twenty-three / Janet Evanovich,EVANOVICH JANET,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=turbo%20twenty-three%20/
EPLWOO,Woodcroft Branch,21,The girl with the lower back tattoo / Amy Schumer,SCHUMER AMY,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20with
EPLWMC,Whitemud Crossing Branch,60,"Harry Potter and the cursed child. Parts one and two / based on an original new story by J.K. Rowling, John Tiffany & Jack Thorne ; a new play by Jack Thorne",THORNE JACK,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=harry%20potter%20and
EPLWOO,Woodcroft Branch,21,Commonwealth : a novel / Ann Patchett,PATCHETT ANN,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=commonwealth%20%3A%20a
EPLMCN,,5,"Harry Potter and the cursed child. Parts one and two / based on an original new story by J.K. Rowling, John Tiffany & Jack Thorne ; a new play by Jack Thorne",THORNE JACK,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=harry%20potter%20and
EPLGMU,MacEwan University,1,Big Nate's greatest hits / by Lincoln Peirce,PEIRCE LINCOLN,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=big%20nate%27s%20greatest
EPLIDY,Idylwylde Branch,19,The girl with the lower back tattoo / Amy Schumer,SCHUMER AMY,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20with
EPLJPL,Jasper Place Branch,22,No man's land / David Baldacci,BALDACCI DAVID,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=no%20man%27s%20land
EPLRIV,Riverbend Branch,37,Ghosts / Raina Telgemeier ; with color by Braden Lamb,TELGEMEIER RAINA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=ghosts%20/%20raina
EPLWHP,,7,The nest / Cynthia D'Aprix Sweeney,SWEENEY CYNTHIA DAPRIX,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20nest%20/
EPLJPL,Jasper Place Branch,22,"Harry Potter and the cursed child. Parts one and two / based on an original new story by J.K. Rowling, John Tiffany & Jack Thorne ; a new play by Jack Thorne",THORNE JACK,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=harry%20potter%20and
EPLWMC,Whitemud Crossing Branch,48,Small great things : a novel / Jodi Picoult,PICOULT JODI,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=small%20great%20things
EPLMEA,Meadows Branch,21,Diary of a wimpy kid. Double down / by Jeff Kinney,KINNEY JEFF,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=diary%20of%20a
EPLMEA,Meadows Branch,14,Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,UNIVERSITY OF CAMBRIDGE LOCAL EXAMINATIONS SYNDICATE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%20...
EPLLON,Londonderry Branch,11,Small great things : a novel / Jodi Picoult,PICOULT JODI,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=small%20great%20things
EPLABB,Abbottsfield - Penny McKee Branch,5,The girl with the lower back tattoo / Amy Schumer,SCHUMER AMY,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20with
EPLMLW,Mill Woods Branch,25,The nest / Cynthia D'Aprix Sweeney,SWEENEY CYNTHIA DAPRIX,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20nest%20/
EPLMLW,Mill Woods Branch,36,The wonder : a novel / Emma Donoghue,DONOGHUE EMMA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20wonder%20%3A
EPLSPW,Sprucewood Branch,9,"Harry Potter and the cursed child. Parts one and two / based on an original new story by J.K. Rowling, John Tiffany & Jack Thorne ; a new play by Jack Thorne",THORNE JACK,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=harry%20potter%20and
EPLWHP,,8,The girl on the train / Paula Hawkins,HAWKINS PAULA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLABB,Abbottsfield - Penny McKee Branch,6,The wrong side of goodbye : a novel / Michael Connelly,CONNELLY MICHAEL,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20wrong%20side
EPLGMU,MacEwan University,1,Explorer. The lost islands : seven graphic stories / edited by Kazu Kibuishi,KIBUISHI KAZU,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=explorer.%20the%20lost
EPLMLW,Mill Woods Branch,31,Diary of a wimpy kid. Double down / by Jeff Kinney,KINNEY JEFF,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=diary%20of%20a
EPLSTR,Strathcona Branch,24,The best kind of people / Zoe Whittall,WHITTALL ZOE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20best%20kind
EPLIDY,Idylwylde Branch,25,The whistler / John Grisham,GRISHAM JOHN,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20whistler%20/
EPLHIG,Highlands Branch,6,The best kind of people / Zoe Whittall,WHITTALL ZOE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20best%20kind
EPLRIV,Riverbend Branch,45,Small great things : a novel / Jodi Picoult,PICOULT JODI,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=small%20great%20things
EPLABB,Abbottsfield - Penny McKee Branch,9,The wonder : a novel / Emma Donoghue,DONOGHUE EMMA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20wonder%20%3A
EPLJPL,Jasper Place Branch,22,Night school / Lee Child,CHILD LEE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=night%20school%20/
EPLABB,Abbottsfield - Penny McKee Branch,4,"Present over perfect : leaving behind frantic for a simpler, more soulful way of living / Shauna Niequist",NIEQUIST SHAUNA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=present%20over%20perfect
EPLCPL,Capilano Branch,14,Do not say we have nothing : a novel / Madeleine Thien,THIEN MADELEINE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=do%20not%20say
EPLIDY,Idylwylde Branch,20,"Harry Potter and the cursed child. Parts one and two / based on an original new story by J.K. Rowling, John Tiffany & Jack Thorne ; a new play by Jack Thorne",THORNE JACK,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=harry%20potter%20and
EPLSPW,Sprucewood Branch,4,The whistler / John Grisham,GRISHAM JOHN,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20whistler%20/
EPLCLV,Clareview Branch,9,The wrong side of goodbye : a novel / Michael Connelly,CONNELLY MICHAEL,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20wrong%20side
EPLCAL,Calder Branch,10,Diary of a wimpy kid. Double down / by Jeff Kinney,KINNEY JEFF,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=diary%20of%20a
EPLMCN,,5,Behind closed doors / B.A. Paris,PARIS B A,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=behind%20closed%20doors
EPLWOO,Woodcroft Branch,23,Night school / Lee Child,CHILD LEE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=night%20school%20/
EPLABB,Abbottsfield - Penny McKee Branch,6,Small great things : a novel / Jodi Picoult,PICOULT JODI,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=small%20great%20things
EPLCLV,Clareview Branch,8,The whistler / John Grisham,GRISHAM JOHN,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20whistler%20/
EPLLHL,Lois Hole Library,33,"Harry Potter and the cursed child. Parts one and two / based on an original new story by J.K. Rowling, John Tiffany & Jack Thorne ; a new play by Jack Thorne",THORNE JACK,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=harry%20potter%20and
EPLSPW,Sprucewood Branch,5,"The hidden life of trees : what they feel, how they communicate : discoveries from a secret world / Peter Wohlleben ; foreword by Tim Flannery",WOHLLEBEN PETER,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20hidden%20life
EPLHIG,Highlands Branch,9,The wonder : a novel / Emma Donoghue,DONOGHUE EMMA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20wonder%20%3A
EPLJPL,Jasper Place Branch,32,The wrong side of goodbye : a novel / Michael Connelly,CONNELLY MICHAEL,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20wrong%20side
EPLCLV,Clareview Branch,11,And then it happened / M & L Wade,WADE M MICHAEL,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=and%20then%20it
EPLWMC,Whitemud Crossing Branch,66,The whistler / John Grisham,GRISHAM JOHN,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20whistler%20/
EPLLON,Londonderry Branch,16,"Harry Potter and the cursed child. Parts one and two / based on an original new story by J.K. Rowling, John Tiffany & Jack Thorne ; a new play by Jack Thorne",THORNE JACK,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=harry%20potter%20and
EPLWMC,Whitemud Crossing Branch,68,The wonder : a novel / Emma Donoghue,DONOGHUE EMMA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20wonder%20%3A
EPLSPW,Sprucewood Branch,5,Ghosts / Raina Telgemeier ; with color by Braden Lamb,TELGEMEIER RAINA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=ghosts%20/%20raina
EPLCLV,Clareview Branch,9,The wonder : a novel / Emma Donoghue,DONOGHUE EMMA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20wonder%20%3A
EPLCSD,Castle Downs Branch,24,The girl with the lower back tattoo / Amy Schumer,SCHUMER AMY,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20with
EPLHIG,Highlands Branch,6,Do not say we have nothing : a novel / Madeleine Thien,THIEN MADELEINE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=do%20not%20say
EPLCSD,Castle Downs Branch,23,Edmonton cooks : signature recipes from the city's best chefs / Tina Faiz & Leanne Brown ; photography by Dong Kim,FAIZ TINA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=edmonton%20cooks%20%3A
EPLHIG,Highlands Branch,4,Me before you / Jojo Moyes,MOYES JOJO,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=me%20before%20you
EPLIDY,Idylwylde Branch,23,The best kind of people / Zoe Whittall,WHITTALL ZOE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20best%20kind
EPLGMU,MacEwan University,1,Eleanor & Park / Rainbow Rowell,ROWELL RAINBOW,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=eleanor%20%26%20park
EPLMLW,Mill Woods Branch,35,The couple next door / Shari Lapena,LAPE A SHARI,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20couple%20next
EPLHIG,Highlands Branch,6,Edmonton cooks : signature recipes from the city's best chefs / Tina Faiz & Leanne Brown ; photography by Dong Kim,FAIZ TINA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=edmonton%20cooks%20%3A
EPLWOO,Woodcroft Branch,22,A great reckoning / Louise Penny,PENNY LOUISE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=a%20great%20reckoning
EPLGMU,MacEwan University,1,The sword of summer / Rick Riordan,RIORDAN RICK,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20sword%20of
EPLMCN,,5,The best kind of people / Zoe Whittall,WHITTALL ZOE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20best%20kind
EPLMCN,,5,The girl on the train [large print] / Paula Hawkins,HAWKINS PAULA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLCPL,Capilano Branch,9,Small great things : a novel / Jodi Picoult,PICOULT JODI,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=small%20great%20things
EPLCLV,Clareview Branch,11,Miss Peregrine's Home for Peculiar Children / by Ransom Riggs,RIGGS RANSOM,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=miss%20peregrine%27s%20home
EPLCSD,Castle Downs Branch,28,"Harry Potter and the cursed child. Parts one and two / based on an original new story by J.K. Rowling, John Tiffany & Jack Thorne ; a new play by Jack Thorne",THORNE JACK,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=harry%20potter%20and
EPLMCN,,6,The girl with the lower back tattoo / Amy Schumer,SCHUMER AMY,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20with
EPLIDY,Idylwylde Branch,24,The wonder : a novel / Emma Donoghue,DONOGHUE EMMA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20wonder%20%3A
EPLJPL,Jasper Place Branch,23,The nest / Cynthia D'Aprix Sweeney,SWEENEY CYNTHIA DAPRIX,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20nest%20/
EPLCSD,Castle Downs Branch,25,Diary of a wimpy kid. Double down / by Jeff Kinney,KINNEY JEFF,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=diary%20of%20a
EPLLHL,Lois Hole Library,26,The girl on the train / Paula Hawkins,HAWKINS PAULA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLRIV,Riverbend Branch,37,A great reckoning / Louise Penny,PENNY LOUISE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=a%20great%20reckoning
EPLABB,Abbottsfield - Penny McKee Branch,5,Two by two / Nicholas Sparks,SPARKS NICHOLAS,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=two%20by%20two
EPLCPL,Capilano Branch,10,Commonwealth : a novel / Ann Patchett,PATCHETT ANN,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=commonwealth%20%3A%20a
EPLCSD,Castle Downs Branch,21,The girl on the train / Paula Hawkins,HAWKINS PAULA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLLHL,Lois Hole Library,31,A great reckoning / Louise Penny,PENNY LOUISE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=a%20great%20reckoning
EPLMEA,Meadows Branch,12,The girl on the train / Paula Hawkins,HAWKINS PAULA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLWHP,,7,Truly madly guilty / Liane Moriarty,MORIARTY LIANE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=truly%20madly%20guilty
EPLLON,Londonderry Branch,16,The couple next door / Shari Lapena,LAPE A SHARI,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20couple%20next
EPLCSD,Castle Downs Branch,29,The whistler / John Grisham,GRISHAM JOHN,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20whistler%20/
EPLABB,Abbottsfield - Penny McKee Branch,8,The couple next door / Shari Lapena,LAPE A SHARI,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20couple%20next
EPLJPL,Jasper Place Branch,29,The wonder : a novel / Emma Donoghue,DONOGHUE EMMA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20wonder%20%3A
EPLCAL,Calder Branch,8,99 : stories of the game / Wayne Gretzky with Kristie McLellan Day,GRETZKY WAYNE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=99%20%3A%20stories
EPLCAL,Calder Branch,9,The girl on the train / Paula Hawkins,HAWKINS PAULA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLSTR,Strathcona Branch,21,Commonwealth : a novel / Ann Patchett,PATCHETT ANN,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=commonwealth%20%3A%20a
EPLSPW,Sprucewood Branch,6,"Math contests for grades 4, 5, and 6 / written by Steven R. Conrad, Daniel Flegler",CONRAD STEVEN R,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=math%20contests%20for
EPLCLV,Clareview Branch,9,Ghosts / Raina Telgemeier ; with color by Braden Lamb,TELGEMEIER RAINA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=ghosts%20/%20raina
EPLMNA,Stanley A. Milner Library (Downtown),52,Do not say we have nothing : a novel / Madeleine Thien,THIEN MADELEINE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=do%20not%20say
EPLWHP,,7,First comes love : a novel / Emily Giffin,GIFFIN EMILY,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=first%20comes%20love
EPLRIV,Riverbend Branch,39,Diary of a wimpy kid. Double down / by Jeff Kinney,KINNEY JEFF,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=diary%20of%20a
EPLSTR,Strathcona Branch,17,The sellout / Paul Beatty,BEATTY PAUL,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20sellout%20/
EPLWMC,Whitemud Crossing Branch,59,The wrong side of goodbye : a novel / Michael Connelly,CONNELLY MICHAEL,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20wrong%20side
EPLSTR,Strathcona Branch,20,The nest / Cynthia D'Aprix Sweeney,SWEENEY CYNTHIA DAPRIX,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20nest%20/
EPLWMC,Whitemud Crossing Branch,62,Do not say we have nothing : a novel / Madeleine Thien,THIEN MADELEINE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=do%20not%20say
EPLCAL,Calder Branch,7,The kept woman : a novel / Karin Slaughter,SLAUGHTER KARIN,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20kept%20woman
EPLLHL,Lois Hole Library,29,Small great things : a novel / Jodi Picoult,PICOULT JODI,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=small%20great%20things
EPLWHP,,10,The whistler / John Grisham,GRISHAM JOHN,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20whistler%20/
EPLRIV,Riverbend Branch,38,The whistler / John Grisham,GRISHAM JOHN,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20whistler%20/
EPLCSD,Castle Downs Branch,23,Truly madly guilty / Liane Moriarty,MORIARTY LIANE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=truly%20madly%20guilty
EPLCAL,Calder Branch,9,Night school / Lee Child,CHILD LEE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=night%20school%20/
EPLLON,Londonderry Branch,15,Do not say we have nothing : a novel / Madeleine Thien,THIEN MADELEINE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=do%20not%20say
EPLGMU,MacEwan University,1,"Avatar, the last Airbender. The promise. Part three / script, Gene Luen Yang ; art and cover, Gurihiru ; lettering, Michael Heisler",YANG GENE LUEN,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=avatar%2C%20the%20last
EPLWOO,Woodcroft Branch,21,The best kind of people / Zoe Whittall,WHITTALL ZOE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20best%20kind
EPLMNA,Stanley A. Milner Library (Downtown),28,The wonder : a novel / Emma Donoghue,DONOGHUE EMMA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20wonder%20%3A
EPLMLW,Mill Woods Branch,33,The whistler / John Grisham,GRISHAM JOHN,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20whistler%20/
EPLMNA,Stanley A. Milner Library (Downtown),28,The whistler / John Grisham,GRISHAM JOHN,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20whistler%20/
EPLHIG,Highlands Branch,6,"Harry Potter and the cursed child. Parts one and two / based on an original new story by J.K. Rowling, John Tiffany & Jack Thorne ; a new play by Jack Thorne",THORNE JACK,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=harry%20potter%20and
EPLABB,Abbottsfield - Penny McKee Branch,5,Do not say we have nothing : a novel / Madeleine Thien,THIEN MADELEINE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=do%20not%20say
EPLIDY,Idylwylde Branch,33,Do not say we have nothing : a novel / Madeleine Thien,THIEN MADELEINE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=do%20not%20say
EPLIDY,Idylwylde Branch,18,Hillbilly elegy : a memoir of a family and culture in crisis / J.D. Vance,VANCE J D,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=hillbilly%20elegy%20%3A
EPLMNA,Stanley A. Milner Library (Downtown),30,A great reckoning / Louise Penny,PENNY LOUISE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=a%20great%20reckoning
EPLSPW,Sprucewood Branch,5,Miss Peregrine's Home for Peculiar Children / by Ransom Riggs,RIGGS RANSOM,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=miss%20peregrine%27s%20home
EPLMNA,Stanley A. Milner Library (Downtown),33,Edmonton cooks : signature recipes from the city's best chefs / Tina Faiz & Leanne Brown ; photography by Dong Kim,FAIZ TINA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=edmonton%20cooks%20%3A
EPLSPW,Sprucewood Branch,5,The wonder : a novel / Emma Donoghue,DONOGHUE EMMA,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20wonder%20%3A
EPLCLV,Clareview Branch,12,Small great things : a novel / Jodi Picoult,PICOULT JODI,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=small%20great%20things
EPLMCN,,5,Norse mythology / Neil Gaiman,GAIMAN NEIL,06/19/2017 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=norse%20mythology%20/
EPLMNA,Stanley A. Milner Library (Downtown),38,The girl with the lower back tattoo / Amy Schumer,SCHUMER AMY,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20with
EPLMEA,Meadows Branch,11,Truly madly guilty / Liane Moriarty,MORIARTY LIANE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=truly%20madly%20guilty
EPLLON,Londonderry Branch,14,The girl with the lower back tattoo / Amy Schumer,SCHUMER AMY,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20with
EPLWOO,Woodcroft Branch,28,Do not say we have nothing : a novel / Madeleine Thien,THIEN MADELEINE,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=do%20not%20say
EPLHIG,Highlands Branch,6,The couple next door / Shari Lapena,LAPE A SHARI,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20couple%20next
EPLMCN,,6,The life-changing magic of not giving a f*ck : how to stop spending time you don't have with people you don't like doing things you don't want to do / Sarah Knight,KNIGHT SARAH FREELANCE EDITOR,11/14/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLLON,Londonderry Branch,15,The wonder : a novel / Emma Donoghue,DONOGHUE EMMA,11/21/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20wonder%20%3A
EPLLON,Londonderry Branch,16,"Harry Potter and the cursed child. Parts one and two / based on an original new story by J.K. Rowling, John Tiffany & Jack Thorne ; a new play by Jack Thorne",THORNE JACK,11/21/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=harry%20potter%20and
EPLABB,Abbottsfield - Penny McKee Branch,6,Do not say we have nothing : a novel / Madeleine Thien,THIEN MADELEINE,11/21/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=do%20not%20say
EPLCLV,Clareview Branch,9,The wrong side of goodbye : a novel / Michael Connelly,CONNELLY MICHAEL,11/21/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20wrong%20side
EPLSPW,Sprucewood Branch,4,The girl with the lower back tattoo / Amy Schumer,SCHUMER AMY,11/21/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20with
EPLCAL,Calder Branch,9,Night school / Lee Child,CHILD LEE,11/21/2016 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=night%20school%20/
